,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
3198963,11:00:02.695000,6,False,False,440,110,108668,1436,cam2
3198966,11:00:02.695000,6,False,False,334,104,108793,1430,cam2
3199001,11:00:03.476000,6,False,False,370,244,108517,1228,cam2
3199066,11:00:05.178000,6,False,False,439,111,108668,1442,cam2
3199073,11:00:05.418000,6,False,False,336,299,130036,1023,cam1
3199111,11:00:06.226000,6,False,False,336,299,130036,1023,cam1
3199126,11:00:06.674000,6,False,False,441,111,108668,1442,cam2
3199127,11:00:06.714000,6,False,False,297,216,22980,1235,cam0
3199133,11:00:06.919000,6,False,False,410,132,129944,1243,cam1
3199294,11:00:10.923000,6,False,False,410,135,129944,1251,cam1
3199368,11:00:12.713000,6,False,False,296,215,22980,1213,cam0
3199399,11:00:13.474000,6,False,False,332,104,108793,1429,cam2
3199469,11:00:15.213000,6,False,False,230,167,23132,1044,cam0
3199493,11:00:15.719000,6,False,False,337,298,130036,1023,cam1
3199505,11:00:16.047000,6,False,False,384,103,23391,1470,cam0
3199615,11:00:18.710000,6,False,False,203,201,23326,1131,cam0
3199623,11:00:18.981000,6,False,False,421,254,108720,1246,cam2
3199632,11:00:19.178000,6,False,False,421,254,108720,1246,cam2
3199664,11:00:19.990000,6,False,False,421,254,108720,1246,cam2
3199677,11:00:20.220000,6,False,False,401,276,130052,1160,cam1
3199690,11:00:20.694000,6,False,False,420,254,108720,1246,cam2
3199718,11:00:21.220000,6,False,False,296,214,22980,1213,cam0
3199738,11:00:21.719000,6,False,False,336,290,130036,1022,cam1
3199748,11:00:21.975000,6,False,False,420,254,108720,1246,cam2
3199767,11:00:22.478000,6,False,False,333,104,108793,1436,cam2
3199775,11:00:22.672000,6,False,False,333,105,108793,1442,cam2
3199779,11:00:22.717000,6,False,False,402,274,130052,1159,cam1
3199884,11:00:25.221000,6,False,False,411,131,129944,1251,cam1
3199931,11:00:26.476000,6,False,False,424,249,108720,1320,cam2
3199959,11:00:27.177000,6,False,False,369,247,108517,1204,cam2
3199963,11:00:27.210000,6,False,False,202,203,23326,1147,cam0
3199987,11:00:27.719000,6,False,False,338,292,130036,1031,cam1
3199993,11:00:27.949000,6,False,False,295,213,22980,1213,cam0
3200009,11:00:28.426000,6,False,False,411,131,129944,1251,cam1
3200015,11:00:28.516000,6,False,False,295,213,22980,1213,cam0
3200054,11:00:29.476000,6,False,False,333,104,108793,1442,cam2
3200117,11:00:31.014000,6,False,False,203,203,23326,1139,cam0
3200278,11:00:35.176000,6,False,False,423,249,108720,1248,cam2
3200334,11:00:36.478000,6,False,False,424,251,108720,1277,cam2
3200351,11:00:36.722000,6,False,False,341,298,130036,993,cam1
3200387,11:00:37.675000,6,False,False,333,105,108793,1448,cam2
3200429,11:00:38.676000,6,False,False,368,247,108517,1204,cam2
3200438,11:00:38.923000,6,False,False,411,306,130052,927,cam1
3200557,11:00:41.923000,6,False,False,340,299,130036,974,cam1
3200560,11:00:41.973000,6,False,False,440,111,108668,1442,cam2
3200568,11:00:42.172000,6,False,False,422,257,108720,1252,cam2
3200583,11:00:42.512000,6,False,False,292,213,22980,1212,cam0
3200593,11:00:42.725000,6,False,False,410,133,129944,1228,cam1
3200643,11:00:44.011000,6,False,False,292,213,22980,1228,cam0
3200655,11:00:44.224000,6,False,False,413,305,130052,927,cam1
3200757,11:00:46.921000,6,False,False,411,133,129944,1214,cam1
3200794,11:00:47.753000,6,False,False,341,295,130036,921,cam1
3200856,11:00:49.423000,6,False,False,411,131,129944,1221,cam1
3200875,11:00:49.719000,6,False,False,411,305,130052,927,cam1
3201004,11:00:53.012000,6,False,False,290,210,22980,1213,cam0
3201023,11:00:53.470000,6,False,False,333,104,108793,1430,cam2
3201156,11:00:56.919000,6,False,False,411,305,130052,927,cam1
3201164,11:00:57.008000,6,False,False,290,210,22980,1213,cam0
3201290,11:01:00.210000,6,False,False,237,187,23132,1439,cam0
3201298,11:01:00.425000,6,False,False,411,132,129944,1251,cam1
3201332,11:01:01.219000,6,False,False,411,305,130052,927,cam1
3201339,11:01:01.474000,6,False,False,441,111,108668,1442,cam2
3201353,11:01:01.722000,6,False,False,411,132,129944,1251,cam1
3201406,11:01:03.172000,6,False,False,440,111,108668,1442,cam2
3201413,11:01:03.223000,6,False,False,411,305,130052,927,cam1
3201459,11:01:04.475000,6,False,False,422,252,108720,1247,cam2
3201635,11:01:08.723000,6,False,False,332,282,130036,918,cam1
3201723,11:01:11.007000,6,False,False,225,176,23132,1131,cam0
3201729,11:01:11.172000,6,False,False,428,251,108720,1306,cam2
3201755,11:01:11.732000,6,False,False,410,134,129944,1251,cam1
3201766,11:01:12.168000,6,False,False,368,250,108517,1203,cam2
3201772,11:01:12.210000,6,False,False,226,177,23132,1122,cam0
3201787,11:01:12.672000,6,False,False,415,259,108720,1206,cam2
3201837,11:01:13.925000,6,False,False,331,285,130036,919,cam1
3201863,11:01:14.508000,6,False,False,202,202,23326,1114,cam0
3201926,11:01:16.230000,6,False,False,226,178,23132,1122,cam0
3202047,11:01:19.504000,6,False,False,203,203,23326,1123,cam0
3202057,11:01:19.704000,6,False,False,203,203,23326,1122,cam0
3202095,11:01:20.712000,6,False,False,219,167,23132,1173,cam0
3202133,11:01:21.711000,6,False,False,202,204,23326,1113,cam0
3202311,11:01:26.715000,6,False,False,331,298,130036,921,cam1
3202327,11:01:27.175000,6,False,False,439,111,108668,1442,cam2
3202341,11:01:27.510000,6,False,False,202,205,23326,1122,cam0
3202373,11:01:28.505000,6,False,False,203,205,23326,1122,cam0
3202409,11:01:29.670000,6,False,False,370,249,108517,1204,cam2
3202411,11:01:29.670000,6,False,False,424,259,108720,1245,cam2
3202459,11:01:31.171000,6,False,False,313,107,108793,952,cam2
3202500,11:01:32.210000,6,False,False,294,216,22980,1227,cam0
3202603,11:01:35.023000,6,False,False,289,215,22980,1212,cam0
3202767,11:01:39.470000,6,False,False,426,252,108720,1285,cam2
3202871,11:01:42.203000,6,False,False,281,213,22980,1249,cam0
3202897,11:01:42.976000,6,False,False,313,105,108793,953,cam2
3202924,11:01:43.706000,6,False,False,217,167,23132,1173,cam0
3203015,11:01:46.223000,6,False,False,209,205,23326,1123,cam0
3203057,11:01:47.475000,6,False,False,371,244,108517,1206,cam2
3203066,11:01:47.676000,6,False,False,372,244,108517,1206,cam2
3203088,11:01:48.205000,6,False,False,217,167,23132,1173,cam0
3203133,11:01:49.531000,6,False,False,273,217,22980,1201,cam0
3203202,11:01:51.478000,6,False,False,439,111,108668,1442,cam2
3203215,11:01:51.706000,6,False,False,204,203,23326,1096,cam0
3203336,11:01:54.976000,6,False,False,428,245,108720,1235,cam2
3203351,11:01:55.423000,6,False,False,411,131,129944,1251,cam1
3203501,11:01:59.418000,6,False,False,411,132,129944,1251,cam1
3203516,11:01:59.711000,6,False,False,232,170,23132,1133,cam0
3203529,11:02:00.005000,6,False,False,224,197,23326,1191,cam0
3203538,11:02:00.211000,6,False,False,294,213,22980,1213,cam0
3203547,11:02:00.506000,6,False,False,296,103,23539,1428,cam0
3203557,11:02:00.707000,6,False,False,294,213,22980,1213,cam0
3203606,11:02:01.975000,6,False,False,440,111,108668,1442,cam2
3203661,11:02:03.243000,6,False,False,232,168,23132,1133,cam0
3203744,11:02:05.208000,6,False,False,227,196,23326,1222,cam0
3203934,11:02:10.478000,6,False,False,312,105,108793,932,cam2
3204122,11:02:16.673000,6,False,False,424,257,108720,1245,cam2
3204217,11:02:20.168000,6,False,False,425,267,108720,1241,cam2
3204240,11:02:20.918000,6,False,False,411,132,129944,1251,cam1
3204325,11:02:23.468000,6,False,False,427,253,108720,1247,cam2
3204375,11:02:25.007000,6,False,False,229,169,23132,1089,cam0
3204416,11:02:26.212000,6,False,False,294,214,23602,1213,cam0
3204428,11:02:26.505000,6,False,False,232,159,23620,998,cam0
3204473,11:02:27.719000,6,False,False,411,132,129944,1228,cam1
3204489,11:02:28.243000,6,False,False,411,133,129944,1214,cam1
3204533,11:02:29.713000,6,False,False,213,201,23326,1189,cam0
3204634,11:02:32.939000,6,False,False,293,216,23602,1212,cam0
3204635,11:02:32.939000,6,False,False,206,203,23326,1123,cam0
3204667,11:02:33.973000,6,False,False,439,111,108668,1442,cam2
3204726,11:02:35.968000,6,False,False,439,110,108668,1442,cam2
3204891,11:02:41.176000,6,False,False,328,103,108835,1429,cam2
3204910,11:02:41.707000,6,False,False,215,205,23630,1196,cam0
3204950,11:02:42.967000,6,False,False,334,101,108835,1431,cam2
3204998,11:02:44.466000,6,False,False,368,245,108517,1212,cam2
3204999,11:02:44.512000,6,False,False,285,210,23602,1181,cam0
3205086,11:02:47.210000,6,False,False,213,206,23630,1203,cam0
3205298,11:02:53.931000,6,False,False,410,133,129944,1214,cam1
3205345,11:02:55.217000,6,False,False,411,130,129944,1251,cam1
3205361,11:02:55.716000,6,False,False,412,130,129944,1251,cam1
3205445,11:02:58.468000,6,False,False,439,111,108668,1442,cam2
3205499,11:03:00.170000,6,False,False,334,100,108835,1412,cam2
3205608,11:03:03.511000,6,False,False,223,163,23132,1174,cam0
3205609,11:03:03.511000,6,False,False,201,203,23630,1122,cam0
3205661,11:03:05.172000,6,False,False,439,111,108668,1442,cam2
3205690,11:03:06.168000,6,False,False,355,248,108517,1059,cam2
3205698,11:03:06.417000,6,False,False,412,130,129944,1251,cam1
3205702,11:03:06.472000,6,False,False,421,251,108720,1210,cam2
3205718,11:03:06.975000,6,False,False,356,249,108517,1032,cam2
3205736,11:03:07.506000,6,False,False,201,203,23630,1122,cam0
3205837,11:03:10.513000,6,False,False,295,215,23602,1220,cam0
3205932,11:03:13.167000,6,False,False,333,100,108835,1424,cam2
3205940,11:03:13.441000,6,False,False,411,132,129944,1236,cam1
3205959,11:03:13.999000,6,False,False,424,257,108720,1245,cam2
3206158,11:03:19.172000,6,False,False,314,108,108839,983,cam2
3206201,11:03:20.469000,6,False,False,355,249,108517,1032,cam2
3206249,11:03:22.167000,6,False,False,366,245,108517,1130,cam2
3206314,11:03:24.508000,6,False,False,199,202,23666,1095,cam0
3206396,11:03:27.440000,6,False,False,411,132,129944,1228,cam1
3206403,11:03:27.671000,6,False,False,372,245,108517,1213,cam2
3206408,11:03:27.706000,6,False,False,235,177,23132,1418,cam0
3206430,11:03:28.509000,6,False,False,235,180,23132,1423,cam0
3206438,11:03:28.945000,6,False,False,411,132,129944,1251,cam1
3206464,11:03:29.947000,6,False,False,411,131,129944,1251,cam1
3206473,11:03:30.171000,6,False,False,371,244,108517,1206,cam2
3206479,11:03:30.469000,6,False,False,332,101,108839,1431,cam2
3206568,11:03:34.177000,6,False,False,440,111,108668,1485,cam2
3206595,11:03:35.168000,6,False,False,334,99,108839,1400,cam2
3206774,11:03:40.973000,6,False,False,425,257,108720,1245,cam2
3206814,11:03:42.008000,6,False,False,235,174,23132,1453,cam0
3206856,11:03:43.206000,6,False,False,391,106,23703,1422,cam0
3206857,11:03:43.206000,6,False,False,291,215,23691,1212,cam0
3206901,11:03:44.474000,6,False,False,366,248,108517,1203,cam2
3206914,11:03:44.712000,6,False,False,291,210,23691,1213,cam0
3206921,11:03:44.973000,6,False,False,314,107,108839,973,cam2
3206922,11:03:45.009000,6,False,False,390,109,23703,1446,cam0
3207114,11:03:50.205000,6,False,False,289,210,23691,1213,cam0
3207161,11:03:51.510000,6,False,False,294,215,23691,1212,cam0
3207186,11:03:52.212000,6,False,False,201,201,23697,1114,cam0
3207199,11:03:52.670000,6,False,False,443,106,108668,1445,cam2
3207298,11:03:55.446000,6,False,False,411,132,129944,1236,cam1
3207304,11:03:55.503000,6,False,False,295,215,23691,1235,cam0
3207358,11:03:57.003000,6,False,False,202,202,23697,1122,cam0
3207382,11:03:57.676000,6,False,False,316,103,108839,1012,cam2
3207561,11:04:02.676000,6,False,False,312,104,108839,932,cam2
3207574,11:04:03.004000,6,False,False,203,199,23697,1123,cam0
3207609,11:04:03.979000,6,False,False,333,100,108866,1418,cam2
3207620,11:04:04.207000,6,False,False,202,201,23697,1122,cam0
3207727,11:04:07.211000,6,False,False,202,203,23697,1122,cam0
3207736,11:04:07.474000,6,False,False,370,250,108517,1203,cam2
3207825,11:04:09.710000,6,False,False,201,203,23697,1113,cam0
3207840,11:04:10.170000,6,False,False,443,108,108668,1444,cam2
3207912,11:04:11.975000,6,False,False,312,105,108839,932,cam2
3207944,11:04:12.705000,6,False,False,287,207,23691,1213,cam0
3207978,11:04:13.669000,6,False,False,427,261,108720,1244,cam2
3208144,11:04:17.713000,6,False,False,297,214,23691,1213,cam0
3208261,11:04:20.477000,6,False,False,329,100,108866,1398,cam2
3208286,11:04:20.951000,6,False,False,204,203,23697,1105,cam0
3208305,11:04:21.469000,6,False,False,443,108,108668,1443,cam2
3208600,11:04:28.006000,6,False,False,216,203,23697,1165,cam0
3208622,11:04:28.504000,6,False,False,296,104,23716,1441,cam0
3208629,11:04:28.708000,6,False,False,207,162,23132,1087,cam0
3208699,11:04:30.245000,6,False,False,410,131,129944,1251,cam1
3208710,11:04:30.507000,6,False,False,296,214,23691,1213,cam0
3208721,11:04:30.738000,6,False,False,411,130,129944,1243,cam1
3208812,11:04:32.977000,6,False,False,367,243,108517,1165,cam2
3208930,11:04:35.476000,6,False,False,443,107,108668,1431,cam2
3208969,11:04:36.209000,6,False,False,384,103,23709,1390,cam0
3209056,11:04:38.004000,6,False,False,214,207,23697,1131,cam0
3209136,11:04:39.707000,6,False,False,384,102,23709,1396,cam0
3209197,11:04:41.169000,6,False,False,312,105,108839,910,cam2
3209224,11:04:41.707000,6,False,False,384,102,23709,1396,cam0
3209273,11:04:42.708000,6,False,False,296,104,23736,1446,cam0
3209309,11:04:43.509000,6,False,False,295,104,23736,1434,cam0
3209360,11:04:44.505000,6,False,False,302,98,23736,1436,cam0
3209480,11:04:47.005000,6,False,False,228,168,23132,1174,cam0
3209488,11:04:47.205000,6,False,False,383,102,23709,1409,cam0
3209545,11:04:48.242000,6,False,False,333,300,130143,1023,cam1
3209608,11:04:49.504000,6,False,False,298,213,23691,1213,cam0
3209662,11:04:50.673000,6,False,False,366,246,108517,1204,cam2
3209700,11:04:51.439000,6,False,False,339,287,130143,1096,cam1
3209705,11:04:51.473000,6,False,False,332,100,108888,1424,cam2
3209746,11:04:52.243000,6,False,False,411,131,129944,1251,cam1
3209756,11:04:52.505000,6,False,False,237,183,23132,1422,cam0
3209793,11:04:53.202000,6,False,False,382,101,23709,1396,cam0
3209812,11:04:53.680000,6,False,False,443,109,108668,1443,cam2
3209821,11:04:53.942000,6,False,False,411,130,129944,1250,cam1
3209869,11:04:54.945000,6,False,False,343,297,130143,942,cam1
3209872,11:04:54.974000,6,False,False,442,109,108668,1443,cam2
3209882,11:04:55.174000,6,False,False,442,109,108668,1443,cam2
3209954,11:04:56.683000,6,False,False,443,109,108668,1443,cam2
3209962,11:04:56.937000,6,False,False,154,276,130297,1028,cam1
3210080,11:04:59.477000,6,False,False,277,110,108891,977,cam2
3210099,11:04:59.739000,6,False,False,411,132,129944,1236,cam1
3210147,11:05:00.973000,6,False,False,443,105,108668,1413,cam2
3210225,11:05:02.690000,6,False,False,333,101,108888,1431,cam2
3210235,11:05:02.940000,6,False,False,411,132,129944,1243,cam1
3210357,11:05:05.508000,6,False,False,312,103,108839,910,cam2
3210387,11:05:06.177000,6,False,False,421,262,108720,1235,cam2
3210426,11:05:06.974000,6,False,False,333,100,108888,1418,cam2
3210590,11:05:10.469000,6,False,False,333,101,108888,1431,cam2
3210729,11:05:13.513000,6,False,False,382,103,23757,1390,cam0
3210786,11:05:14.675000,6,False,False,278,110,108891,1027,cam2
3210795,11:05:14.978000,6,False,False,313,106,108839,921,cam2
3210821,11:05:15.472000,6,False,False,427,248,108720,1227,cam2
3210822,11:05:15.472000,6,False,False,360,246,108517,1204,cam2
3210844,11:05:15.976000,6,False,False,278,110,108891,1027,cam2
3210853,11:05:16.176000,6,False,False,357,248,108517,1178,cam2
3210857,11:05:16.176000,6,False,False,333,101,108888,1431,cam2
3210879,11:05:16.679000,6,False,False,278,110,108891,1027,cam2
3210895,11:05:16.974000,6,False,False,443,106,108668,1413,cam2
3210980,11:05:18.736000,6,False,False,332,284,130143,863,cam1
3211053,11:05:20.470000,6,False,False,336,97,108888,1368,cam2
3211093,11:05:21.477000,6,False,False,425,253,108720,1247,cam2
3211184,11:05:23.670000,6,False,False,319,109,108839,1145,cam2
3211199,11:05:24.013000,6,False,False,203,204,23697,1122,cam0
3211201,11:05:24.176000,6,False,False,425,251,108720,1270,cam2
3211425,11:05:29.172000,6,False,False,424,251,108720,1240,cam2
3211485,11:05:30.511000,6,False,False,223,198,23697,1142,cam0
3211562,11:05:32.244000,6,False,False,340,298,130143,921,cam1
3211597,11:05:33.168000,6,False,False,443,104,108668,1413,cam2
3211605,11:05:33.472000,6,False,False,443,104,108668,1413,cam2
3211614,11:05:33.668000,6,False,False,419,255,108720,1230,cam2
3211678,11:05:35.206000,6,False,False,293,217,23691,1212,cam0
3211725,11:05:36.206000,6,False,False,292,217,23691,1212,cam0
3211726,11:05:36.206000,6,False,False,204,199,23697,1097,cam0
3211754,11:05:36.941000,6,False,False,337,296,130143,1032,cam1
3211790,11:05:37.672000,6,False,False,420,258,108720,1222,cam2
3211808,11:05:38.176000,6,False,False,422,256,108720,1245,cam2
3211861,11:05:39.507000,6,False,False,237,172,23132,1425,cam0
3211869,11:05:39.716000,6,False,False,204,199,23697,1097,cam0
3211877,11:05:39.969000,6,False,False,314,108,108839,972,cam2
3211894,11:05:40.444000,6,False,False,336,303,130143,922,cam1
3211895,11:05:40.499000,6,False,False,418,249,108720,1202,cam2
3211943,11:05:41.478000,6,False,False,417,253,108720,1209,cam2
3212209,11:05:47.977000,6,False,False,277,110,108891,997,cam2
3212255,11:05:49.168000,6,False,False,416,248,108720,1194,cam2
3212266,11:05:49.472000,6,False,False,277,110,108891,997,cam2
3212289,11:05:49.971000,6,False,False,315,101,108839,986,cam2
3212339,11:05:51.173000,6,False,False,312,104,108839,933,cam2
3212372,11:05:51.968000,6,False,False,417,248,108720,1194,cam2
3212407,11:05:52.702000,6,False,False,287,218,23691,1211,cam0
3212419,11:05:52.972000,6,False,False,277,108,108891,977,cam2
3212432,11:05:53.212000,6,False,False,239,171,23132,1425,cam0
3212464,11:05:54.008000,6,False,False,241,170,23132,1370,cam0
3212609,11:05:57.470000,6,False,False,277,108,108891,977,cam2
3212686,11:05:59.177000,6,False,False,331,100,108917,1431,cam2
3212777,11:06:01.208000,6,False,False,296,215,23691,1213,cam0
3212792,11:06:01.688000,6,False,False,277,110,108891,997,cam2
3212797,11:06:01.718000,6,False,False,296,215,23691,1220,cam0
3212798,11:06:01.718000,6,False,False,223,163,23132,1189,cam0
3212856,11:06:03.004000,6,False,False,297,215,23691,1220,cam0
3212872,11:06:03.475000,6,False,False,277,110,108891,987,cam2
3212911,11:06:04.241000,6,False,False,411,133,129944,1251,cam1
3212954,11:06:05.245000,6,False,False,334,279,130143,906,cam1
3213071,11:06:07.973000,6,False,False,397,254,108925,1156,cam2
3213109,11:06:08.969000,6,False,False,421,257,108720,1222,cam2
3213217,11:06:11.469000,6,False,False,422,243,108720,1213,cam2
3213233,11:06:11.938000,6,False,False,338,294,130143,876,cam1
3213345,11:06:14.475000,6,False,False,443,105,108668,1413,cam2
3213400,11:06:15.713000,6,False,False,296,213,23691,1213,cam0
3213581,11:06:19.938000,6,False,False,411,132,129944,1236,cam1
3213665,11:06:21.670000,6,False,False,376,250,108923,1172,cam2
3213750,11:06:23.510000,6,False,False,295,215,23691,1213,cam0
3213795,11:06:24.507000,6,False,False,295,215,23691,1213,cam0
3213814,11:06:25.015000,6,False,False,237,185,23132,1422,cam0
3213874,11:06:26.470000,6,False,False,347,246,108923,1050,cam2
3213902,11:06:27.203000,6,False,False,295,215,23691,1213,cam0
3213950,11:06:28.476000,6,False,False,348,247,108923,1077,cam2
3214105,11:06:31.707000,6,False,False,381,101,23814,1422,cam0
3214158,11:06:32.940000,6,False,False,410,132,129944,1221,cam1
3214175,11:06:33.176000,6,False,False,411,132,129944,1236,cam1
3214177,11:06:33.207000,6,False,False,202,207,23790,1113,cam0
3214180,11:06:33.443000,6,False,False,411,133,129944,1236,cam1
3214185,11:06:33.469000,6,False,False,414,260,108720,1205,cam2
3214257,11:06:34.974000,6,False,False,348,247,108923,1085,cam2
3214269,11:06:35.210000,6,False,False,202,207,23790,1078,cam0
3214318,11:06:36.213000,6,False,False,202,207,23790,1104,cam0
3214351,11:06:36.975000,6,False,False,442,106,108668,1413,cam2
3214352,11:06:36.975000,6,False,False,415,260,108720,1206,cam2
3214366,11:06:37.206000,6,False,False,382,103,23824,1396,cam0
3214449,11:06:38.741000,6,False,False,334,280,130143,863,cam1
3214465,11:06:39.177000,6,False,False,331,100,108952,1418,cam2
3214537,11:06:40.668000,6,False,False,441,106,108668,1412,cam2
3214543,11:06:40.714000,6,False,False,295,219,23691,1211,cam0
3214644,11:06:42.946000,6,False,False,411,131,129944,1243,cam1
3214730,11:06:44.673000,6,False,False,349,247,108923,1077,cam2
3214771,11:06:45.472000,6,False,False,331,101,108952,1437,cam2
3214856,11:06:47.210000,6,False,False,232,182,23132,1446,cam0
3214948,11:06:49.006000,6,False,False,382,104,23824,1409,cam0
3214964,11:06:49.243000,6,False,False,331,304,130143,922,cam1
3214984,11:06:49.707000,6,False,False,382,104,23824,1422,cam0
3215019,11:06:50.472000,6,False,False,442,105,108668,1413,cam2
3215026,11:06:50.508000,6,False,False,289,212,23691,1213,cam0
3215162,11:06:53.513000,6,False,False,233,182,23132,1428,cam0
3215220,11:06:54.739000,6,False,False,409,133,129944,1214,cam1
3215262,11:06:55.706000,6,False,False,289,212,23691,1212,cam0
3215394,11:06:58.507000,6,False,False,207,160,23132,1088,cam0
3215527,11:07:01.210000,6,False,False,381,103,23824,1396,cam0
3215534,11:07:01.438000,6,False,False,411,135,129944,1251,cam1
3215587,11:07:02.502000,6,False,False,310,101,108958,865,cam2
3215591,11:07:02.505000,6,False,False,381,103,23824,1396,cam0
3215609,11:07:02.976000,6,False,False,311,104,108958,887,cam2
3215691,11:07:04.975000,6,False,False,442,104,108968,1425,cam2
3215738,11:07:06.010000,6,False,False,223,200,23790,1167,cam0
3215829,11:07:08.171000,6,False,False,279,108,108891,967,cam2
3215849,11:07:08.676000,6,False,False,350,247,108923,1077,cam2
3215860,11:07:08.971000,6,False,False,417,260,108720,1206,cam2
3215940,11:07:10.677000,6,False,False,350,248,108923,1067,cam2
3215949,11:07:10.972000,6,False,False,331,101,108976,1431,cam2
3216039,11:07:12.974000,6,False,False,305,105,108891,907,cam2
3216048,11:07:13.174000,6,False,False,428,252,108720,1262,cam2
3216050,11:07:13.174000,6,False,False,332,101,108976,1431,cam2
3216105,11:07:14.503000,6,False,False,297,107,23881,1498,cam0
3216115,11:07:14.706000,6,False,False,297,107,23881,1498,cam0
3216116,11:07:14.706000,6,False,False,296,213,23691,1213,cam0
3216218,11:07:17.472000,6,False,False,423,253,108720,1239,cam2
3216234,11:07:17.709000,6,False,False,218,203,23790,1116,cam0
3216262,11:07:18.510000,6,False,False,288,109,23881,1473,cam0
3216265,11:07:18.510000,6,False,False,298,213,23691,1213,cam0
3216335,11:07:20.241000,6,False,False,411,131,129944,1236,cam1
3216538,11:07:25.477000,6,False,False,350,247,108923,1077,cam2
3216539,11:07:25.508000,6,False,False,294,108,23881,1492,cam0
3216546,11:07:25.676000,6,False,False,436,252,108720,1271,cam2
3216590,11:07:26.713000,6,False,False,381,103,23880,1390,cam0
3216739,11:07:30.474000,6,False,False,437,252,108720,1278,cam2
3216744,11:07:30.511000,6,False,False,218,207,23903,1165,cam0
3216797,11:07:31.723000,6,False,False,294,104,23881,1458,cam0
3216972,11:07:35.730000,6,False,False,212,208,23903,1203,cam0
3217036,11:07:37.239000,6,False,False,411,134,129944,1251,cam1
3217063,11:07:37.739000,6,False,False,411,134,129944,1229,cam1
3217102,11:07:38.720000,6,False,False,381,103,23880,1415,cam0
3217137,11:07:39.478000,6,False,False,436,252,108720,1293,cam2
3217263,11:07:42.224000,6,False,False,296,103,23881,1441,cam0
3217291,11:07:42.924000,6,False,False,296,103,23881,1441,cam0
3217374,11:07:44.748000,6,False,False,411,133,129944,1251,cam1
3217463,11:07:46.747000,6,False,False,411,136,129944,1252,cam1
3217476,11:07:47.169000,6,False,False,424,248,108720,1249,cam2
3217481,11:07:47.222000,6,False,False,234,175,23132,1412,cam0
3217495,11:07:47.468000,6,False,False,334,101,108993,1431,cam2
3217622,11:07:50.724000,6,False,False,198,205,23903,1095,cam0
3217628,11:07:50.926000,6,False,False,296,104,23881,1441,cam0
3217681,11:07:52.230000,6,False,False,296,103,23881,1441,cam0
3217807,11:07:55.260000,6,False,False,226,167,23132,1174,cam0
3217922,11:07:57.932000,6,False,False,209,204,23903,1131,cam0
3217949,11:07:58.488000,6,False,False,440,106,108981,1412,cam2
3217955,11:07:58.673000,6,False,False,280,110,108997,1017,cam2
3217987,11:07:59.430000,6,False,False,232,177,23132,1418,cam0
3218067,11:08:01.253000,6,False,False,296,213,23691,1213,cam0
3218106,11:08:02.222000,6,False,False,222,199,23903,1206,cam0
3218278,11:08:06.679000,6,False,False,442,103,109012,1413,cam2
3218371,11:08:08.944000,6,False,False,145,295,130430,1105,cam1
3218401,11:08:09.728000,6,False,False,212,203,23903,1124,cam0
3218403,11:08:09.728000,6,False,False,295,104,23881,1441,cam0
3218419,11:08:10.224000,6,False,False,234,172,23132,1419,cam0
3218429,11:08:10.467000,6,False,False,311,106,108997,931,cam2
3218524,11:08:13.173000,6,False,False,419,255,108720,1208,cam2
3218599,11:08:15.426000,6,False,False,231,178,23132,1464,cam0
3218652,11:08:16.692000,6,False,False,278,108,108997,926,cam2
3218687,11:08:17.478000,6,False,False,443,104,109014,1413,cam2
3218747,11:08:19.198000,6,False,False,358,238,108923,1142,cam2
3218790,11:08:20.220000,6,False,False,296,103,23881,1441,cam0
3218811,11:08:20.721000,6,False,False,237,174,23132,1448,cam0
3218831,11:08:21.173000,6,False,False,361,239,108923,1158,cam2
3218851,11:08:21.685000,6,False,False,360,240,108923,1165,cam2
3218885,11:08:22.428000,6,False,False,203,205,23934,1078,cam0
3218991,11:08:24.747000,6,False,False,413,131,130443,1265,cam1
3219005,11:08:25.172000,6,False,False,311,103,109021,887,cam2
3219211,11:08:29.670000,6,False,False,443,104,109024,1413,cam2
3219213,11:08:29.721000,6,False,False,237,160,23132,1160,cam0
3219225,11:08:29.976000,6,False,False,443,104,109024,1413,cam2
3219459,11:08:35.171000,6,False,False,335,99,109026,1400,cam2
3219500,11:08:36.173000,6,False,False,354,246,108923,1068,cam2
3219531,11:08:36.737000,6,False,False,411,133,130443,1221,cam1
3219591,11:08:38.229000,6,False,False,202,206,23934,1077,cam0
3219603,11:08:38.477000,6,False,False,443,104,109024,1413,cam2
3219640,11:08:39.442000,6,False,False,411,132,130443,1236,cam1
3219709,11:08:41.220000,6,False,False,294,213,23691,1213,cam0
3219752,11:08:42.424000,6,False,False,228,159,23132,1176,cam0
3219763,11:08:42.669000,6,False,False,335,99,109026,1393,cam2
3219779,11:08:43.173000,6,False,False,425,251,108720,1247,cam2
3219795,11:08:43.473000,6,False,False,424,252,108720,1247,cam2
3219830,11:08:44.429000,6,False,False,294,213,23691,1213,cam0
3219858,11:08:45.176000,6,False,False,365,245,108923,1034,cam2
3219939,11:08:47.176000,6,False,False,371,244,108923,1036,cam2
3219950,11:08:47.473000,6,False,False,415,260,108720,1173,cam2
3220065,11:08:50.423000,6,False,False,293,214,23691,1212,cam0
3220106,11:08:51.230000,6,False,False,294,213,23691,1213,cam0
3220154,11:08:52.421000,6,False,False,295,214,23691,1213,cam0
