,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
2344471,08:00:02.438000,4,True,False,475,227,42338,1234,cam2
2344535,08:00:05.235000,4,True,False,475,227,42338,1234,cam2
2344602,08:00:07.926000,4,True,False,357,133,28430,1211,cam1
2344692,08:00:11.725000,4,True,False,355,161,28408,1290,cam1
2344702,08:00:11.987000,4,True,False,225,255,29451,1233,cam0
2344761,08:00:14.587000,4,True,False,235,211,29341,1205,cam0
2344868,08:00:18.943000,4,True,False,398,231,42495,1296,cam2
2344974,08:00:23.428000,4,True,False,357,161,28408,1260,cam1
2345053,08:00:26.743000,4,True,False,468,225,42338,1210,cam2
2345173,08:00:31.643000,4,True,False,356,134,28430,1211,cam1
2345241,08:00:34.437000,4,True,False,357,161,28408,1253,cam1
2345256,08:00:34.938000,4,True,False,414,227,42495,1218,cam2
2345279,08:00:35.933000,4,True,False,465,227,42338,1193,cam2
2345321,08:00:37.781000,4,True,False,234,210,29341,1205,cam0
2345388,08:00:41.229000,4,True,False,358,133,28430,1211,cam1
2345402,08:00:41.786000,4,True,False,233,210,29341,1205,cam0
2345472,08:00:45.433000,4,True,False,414,227,42495,1202,cam2
2345495,08:00:46.489000,4,True,False,230,215,29341,1204,cam0
2345508,08:00:47.094000,4,True,False,222,253,29451,1225,cam0
2345545,08:00:48.728000,4,True,False,354,161,28438,1297,cam1
2345576,08:00:49.783000,4,True,False,226,254,29451,1233,cam0
2345615,08:00:51.458000,4,True,False,353,161,28438,1290,cam1
2345623,08:00:51.783000,4,True,False,234,211,29341,1166,cam0
2345659,08:00:53.280000,4,True,False,235,210,29341,1167,cam0
2345850,08:01:01.236000,4,True,False,414,228,42495,1178,cam2
2346111,08:01:12.460000,4,True,False,412,226,42495,1218,cam2
2346131,08:01:13.238000,4,True,False,413,227,42495,1210,cam2
2346136,08:01:13.439000,4,True,False,413,227,42495,1210,cam2
2346156,08:01:14.241000,4,True,False,466,226,42515,1194,cam2
2346157,08:01:14.284000,4,True,False,234,210,29341,1205,cam0
2346217,08:01:16.781000,4,True,False,225,255,29451,1210,cam0
2346245,08:01:17.959000,4,True,False,343,118,28439,1207,cam1
2346272,08:01:19.089000,4,True,False,222,255,29451,1202,cam0
2346316,08:01:20.933000,4,True,False,414,226,42495,1210,cam2
2346354,08:01:22.464000,4,True,False,354,160,28438,1297,cam1
2346445,08:01:26.279000,4,True,False,221,254,29451,1233,cam0
2346447,08:01:26.441000,4,True,False,465,226,42515,1202,cam2
2346513,08:01:29.158000,4,True,False,345,119,28439,1208,cam1
2346534,08:01:29.959000,4,True,False,345,119,28439,1208,cam1
2346653,08:01:34.961000,4,True,False,346,120,28439,1208,cam1
2346671,08:01:35.737000,4,True,False,414,227,42495,1210,cam2
2346691,08:01:36.584000,4,True,False,234,212,29341,1205,cam0
2346754,08:01:39.154000,4,True,False,346,119,28439,1208,cam1
2346835,08:01:42.589000,4,True,False,225,254,29451,1233,cam0
2346942,08:01:46.956000,4,True,False,356,133,28439,1211,cam1
2347075,08:01:52.662000,4,True,False,357,132,28439,1195,cam1
2347233,08:01:59.238000,4,True,False,414,227,42495,1219,cam2
2347254,08:02:00.089000,4,True,False,239,212,29341,1206,cam0
2347299,08:02:01.958000,4,True,False,356,133,28439,1211,cam1
2347461,08:02:09.464000,4,True,False,354,161,28438,1290,cam1
2347552,08:02:13.284000,4,True,False,239,210,29341,1206,cam0
2347554,08:02:13.444000,4,True,False,484,225,42522,1197,cam2
2347578,08:02:14.439000,4,True,False,407,228,42495,1254,cam2
2347603,08:02:15.437000,4,True,False,484,225,42522,1189,cam2
2347613,08:02:15.780000,4,True,False,239,210,29341,1221,cam0
2347658,08:02:17.742000,4,True,False,411,229,42495,1217,cam2
2347670,08:02:18.238000,4,True,False,411,229,42495,1217,cam2
2347685,08:02:18.785000,4,True,False,239,210,29341,1206,cam0
2347895,08:02:27.596000,4,True,False,225,255,29451,1233,cam0
2347924,08:02:28.789000,4,True,False,239,210,29341,1206,cam0
2347944,08:02:29.659000,4,True,False,358,131,28439,1179,cam1
2347978,08:02:31.087000,4,True,False,239,210,29341,1206,cam0
2348004,08:02:32.158000,4,True,False,354,161,28438,1290,cam1
2348014,08:02:32.489000,4,True,False,239,210,29341,1206,cam0
2348066,08:02:34.934000,4,True,False,417,232,42495,1144,cam2
2348100,08:02:36.587000,4,True,False,226,255,29451,1234,cam0
2348132,08:02:37.944000,4,True,False,418,231,42495,1145,cam2
2348231,08:02:41.980000,4,True,False,357,133,28439,1211,cam1
2348262,08:02:43.290000,4,True,False,226,255,29451,1226,cam0
2348363,08:02:47.462000,4,True,False,355,161,28446,1290,cam1
2348376,08:02:47.989000,4,True,False,226,255,29451,1233,cam0
2348433,08:02:50.438000,4,True,False,413,230,42495,1201,cam2
2348505,08:02:53.444000,4,True,False,413,231,42495,1217,cam2
2348567,08:02:55.970000,4,True,False,355,163,28446,1291,cam1
2348618,08:02:58.154000,4,True,False,358,133,28439,1211,cam1
2348653,08:02:59.583000,4,True,False,239,211,29341,1221,cam0
2348668,08:03:00.250000,4,True,False,410,228,42495,1232,cam2
2348717,08:03:02.239000,4,True,False,483,226,42522,1189,cam2
2348731,08:03:02.790000,4,True,False,239,210,29341,1213,cam0
2348786,08:03:05.157000,4,True,False,357,161,28446,1253,cam1
2348888,08:03:09.445000,4,True,False,484,226,42522,1189,cam2
2348962,08:03:12.456000,4,True,False,352,161,28446,1325,cam1
2349039,08:03:15.653000,4,True,False,355,161,28446,1275,cam1
2349092,08:03:17.943000,4,True,False,485,227,42522,1188,cam2
2349108,08:03:18.582000,4,True,False,225,256,29451,1195,cam0
2349132,08:03:19.490000,4,True,False,226,256,29451,1202,cam0
2349253,08:03:24.477000,4,True,False,409,226,42495,1233,cam2
2349256,08:03:24.589000,4,True,False,242,209,29341,1167,cam0
2349344,08:03:28.241000,4,True,False,484,227,42522,1188,cam2
2349390,08:03:30.162000,4,True,False,360,124,28439,1170,cam1
2349458,08:03:32.959000,4,True,False,359,126,28439,1178,cam1
2349490,08:03:34.458000,4,True,False,359,126,28439,1178,cam1
2349526,08:03:36.087000,4,True,False,239,210,29341,1206,cam0
2349549,08:03:36.955000,4,True,False,354,159,28446,1267,cam1
2349574,08:03:38.087000,4,True,False,224,253,29451,1233,cam0
2349603,08:03:39.240000,4,True,False,413,227,42495,1218,cam2
2349652,08:03:41.282000,4,True,False,223,253,29451,1225,cam0
2349671,08:03:42.095000,4,True,False,236,211,29341,1220,cam0
2349672,08:03:42.155000,4,True,False,360,126,28439,1178,cam1
2349727,08:03:44.435000,4,True,False,405,235,42495,1251,cam2
2349746,08:03:45.243000,4,True,False,405,235,42495,1251,cam2
2349915,08:03:52.243000,4,True,False,412,234,42495,1191,cam2
2349926,08:03:52.738000,4,True,False,475,225,42527,1235,cam2
2349931,08:03:52.939000,4,True,False,476,225,42527,1228,cam2
2349947,08:03:53.487000,4,True,False,241,215,29341,1197,cam0
2350078,08:03:58.989000,4,True,False,225,253,29451,1234,cam0
2350087,08:03:59.435000,4,True,False,411,236,42495,1182,cam2
2350145,08:04:01.738000,4,True,False,411,236,42495,1190,cam2
2350314,08:04:08.956000,4,True,False,357,131,28439,1179,cam1
2350430,08:04:13.742000,4,True,False,413,233,42536,1176,cam2
2350446,08:04:14.441000,4,True,False,413,233,42536,1176,cam2
2350502,08:04:16.736000,4,True,False,413,233,42536,1176,cam2
2350561,08:04:19.159000,4,True,False,356,131,28439,1195,cam1
2350612,08:04:21.290000,4,True,False,243,212,29341,1159,cam0
2350644,08:04:22.653000,4,True,False,356,161,28446,1253,cam1
2350666,08:04:23.588000,4,True,False,228,257,29451,1195,cam0
2350707,08:04:25.237000,4,True,False,476,225,42527,1228,cam2
2350744,08:04:26.796000,4,True,False,243,212,29341,1134,cam0
2350766,08:04:27.742000,4,True,False,407,228,42536,1254,cam2
2350894,08:04:32.958000,4,True,False,355,161,28446,1260,cam1
2350925,08:04:34.247000,4,True,False,412,227,42536,1218,cam2
2351016,08:04:37.989000,4,True,False,227,255,29451,1234,cam0
2351129,08:04:42.582000,4,True,False,435,111,29505,1576,cam0
2351163,08:04:43.784000,4,True,False,226,253,29451,1234,cam0
2351164,08:04:43.784000,4,True,False,239,210,29341,1198,cam0
2351184,08:04:44.486000,4,True,False,240,210,29341,1206,cam0
2351193,08:04:44.939000,4,True,False,472,225,42527,1227,cam2
2351242,08:04:46.663000,4,True,False,356,132,28439,1203,cam1
2351351,08:04:50.586000,4,True,False,434,109,29506,1560,cam0
2351373,08:04:51.286000,4,True,False,239,210,29341,1206,cam0
2351393,08:04:51.988000,4,True,False,434,109,29506,1565,cam0
2351409,08:04:52.588000,4,True,False,231,254,29451,1196,cam0
2351439,08:04:53.734000,4,True,False,412,227,42536,1218,cam2
2351580,08:04:58.781000,4,True,False,433,107,29508,1545,cam0
2351602,08:04:59.488000,4,True,False,228,252,29451,1196,cam0
2351662,08:05:01.995000,4,True,False,228,252,29451,1196,cam0
2351686,08:05:03.095000,4,True,False,240,210,29341,1182,cam0
2351699,08:05:03.486000,4,True,False,228,253,29451,1234,cam0
2351723,08:05:04.488000,4,True,False,240,209,29341,1167,cam0
2351757,08:05:05.956000,4,True,False,355,161,28446,1253,cam1
2351765,08:05:06.284000,4,True,False,241,208,29341,1183,cam0
2351789,08:05:07.280000,4,True,False,228,253,29451,1226,cam0
2351818,08:05:08.486000,4,True,False,228,253,29451,1234,cam0
2351875,08:05:11.157000,4,True,False,355,161,28446,1260,cam1
2351889,08:05:11.783000,4,True,False,239,210,29341,1206,cam0
2352036,08:05:19.082000,4,True,False,228,252,29451,1196,cam0
2352053,08:05:19.933000,4,True,False,472,226,42527,1227,cam2
2352096,08:05:22.090000,4,True,False,228,251,29451,1196,cam0
2352097,08:05:22.090000,4,True,False,241,210,29341,1167,cam0
2352126,08:05:23.487000,4,True,False,228,251,29451,1196,cam0
2352155,08:05:24.958000,4,True,False,355,161,28446,1253,cam1
2352262,08:05:30.286000,4,True,False,241,210,29341,1206,cam0
2352291,08:05:31.656000,4,True,False,355,161,28446,1253,cam1
2352351,08:05:34.661000,4,True,False,355,125,28439,1216,cam1
2352396,08:05:36.959000,4,True,False,354,116,28439,1208,cam1
2352487,08:05:41.745000,4,True,False,469,225,42527,1227,cam2
2352489,08:05:41.783000,4,True,False,237,209,29341,1213,cam0
2352505,08:05:42.652000,4,True,False,354,118,28439,1208,cam1
2352572,08:05:45.740000,4,True,False,470,225,42527,1227,cam2
2352680,08:05:50.160000,4,True,False,353,155,28446,1252,cam1
2352720,08:05:51.784000,4,True,False,241,206,29341,1207,cam0
2352742,08:05:52.738000,4,True,False,469,226,42527,1218,cam2
2352783,08:05:54.660000,4,True,False,353,155,28446,1252,cam1
2352839,08:05:57.471000,4,True,False,360,126,28439,1194,cam1
2352876,08:05:59.285000,4,True,False,237,209,29341,1236,cam0
2352908,08:06:00.943000,4,True,False,471,226,42527,1210,cam2
2352953,08:06:03.016000,4,True,False,237,208,29341,1206,cam0
2352965,08:06:03.583000,4,True,False,237,208,29341,1206,cam0
2353004,08:06:05.459000,4,True,False,355,161,28446,1253,cam1
2353037,08:06:07.001000,4,True,False,238,208,29341,1213,cam0
2353094,08:06:09.938000,4,True,False,474,227,42527,1227,cam2
2353114,08:06:10.948000,4,True,False,474,227,42527,1227,cam2
2353147,08:06:12.290000,4,True,False,238,208,29341,1213,cam0
2353195,08:06:14.285000,4,True,False,237,208,29341,1206,cam0
2353208,08:06:14.944000,4,True,False,471,226,42527,1210,cam2
2353233,08:06:15.941000,4,True,False,405,231,42573,1260,cam2
2353234,08:06:15.958000,4,True,False,356,133,28439,1211,cam1
2353255,08:06:16.784000,4,True,False,238,206,29341,1206,cam0
2353317,08:06:19.446000,4,True,False,472,226,42527,1227,cam2
2353349,08:06:20.737000,4,True,False,403,228,42573,1290,cam2
2353350,08:06:20.818000,4,True,False,237,254,29524,1197,cam0
2353371,08:06:21.655000,4,True,False,355,160,28446,1260,cam1
2353421,08:06:23.743000,4,True,False,402,229,42573,1290,cam2
2353424,08:06:23.945000,4,True,False,477,226,42527,1242,cam2
2353476,08:06:25.989000,4,True,False,237,254,29524,1197,cam0
2353497,08:06:26.945000,4,True,False,476,225,42527,1228,cam2
2353551,08:06:29.284000,4,True,False,239,206,29341,1207,cam0
2353638,08:06:32.944000,4,True,False,395,228,42573,1317,cam2
2353641,08:06:32.960000,4,True,False,355,161,28446,1260,cam1
2353670,08:06:34.242000,4,True,False,395,227,42573,1318,cam2
2353696,08:06:35.286000,4,True,False,232,254,29524,1234,cam0
2353762,08:06:38.155000,4,True,False,356,133,28439,1211,cam1
2353784,08:06:39.028000,4,True,False,241,206,29341,1168,cam0
2353885,08:06:43.307000,4,True,False,233,254,29524,1234,cam0
2353917,08:06:44.688000,4,True,False,356,161,28446,1253,cam1
2353961,08:06:46.458000,4,True,False,340,285,28467,1001,cam1
2354084,08:06:51.461000,4,True,False,480,221,42587,1230,cam2
2354120,08:06:52.954000,4,True,False,394,226,42573,1325,cam2
2354167,08:06:54.954000,4,True,False,481,221,42587,1230,cam2
2354204,08:06:56.456000,4,True,False,355,161,28446,1253,cam1
2354251,08:06:58.455000,4,True,False,362,126,28439,1194,cam1
2354277,08:06:59.457000,4,True,False,361,127,28439,1202,cam1
2354384,08:07:03.780000,4,True,False,233,253,29524,1227,cam0
2354402,08:07:04.588000,4,True,False,233,254,29524,1235,cam0
2354420,08:07:05.287000,4,True,False,241,206,29341,1168,cam0
2354423,08:07:05.462000,4,True,False,355,161,28446,1253,cam1
2354458,08:07:06.963000,4,True,False,355,161,28446,1253,cam1
2354497,08:07:08.486000,4,True,False,241,206,29341,1191,cam0
2354558,08:07:11.001000,4,True,False,239,210,29341,1206,cam0
2354573,08:07:11.755000,4,True,False,476,225,42587,1228,cam2
2354621,08:07:13.755000,4,True,False,402,227,42573,1275,cam2
2354653,08:07:14.998000,4,True,False,240,208,29341,1206,cam0
2354664,08:07:15.463000,4,True,False,475,225,42587,1204,cam2
2354672,08:07:15.798000,4,True,False,233,254,29524,1234,cam0
2354763,08:07:19.499000,4,True,False,241,208,29341,1168,cam0
2354891,08:07:24.954000,4,True,False,361,127,28439,1210,cam1
2354940,08:07:26.972000,4,True,False,357,161,28446,1253,cam1
2354967,08:07:28.005000,4,True,False,242,209,29341,1168,cam0
2355020,08:07:30.304000,4,True,False,242,209,29341,1168,cam0
2355128,08:07:34.797000,4,True,False,241,208,29341,1168,cam0
2355136,08:07:35.157000,4,True,False,355,160,28446,1267,cam1
2355144,08:07:35.462000,4,True,False,411,221,42573,1249,cam2
2355150,08:07:35.760000,4,True,False,411,221,42573,1249,cam2
2355281,08:07:41.164000,4,True,False,355,161,28446,1260,cam1
2355314,08:07:42.457000,4,True,False,474,226,42587,1187,cam2
2355334,08:07:43.295000,4,True,False,232,254,29524,1234,cam0
2355338,08:07:43.461000,4,True,False,355,161,28446,1253,cam1
2355341,08:07:43.504000,4,True,False,240,210,29341,1206,cam0
2355370,08:07:44.800000,4,True,False,241,209,29341,1175,cam0
2355400,08:07:46,4,True,False,241,209,29341,1167,cam0
2355425,08:07:47.003000,4,True,False,242,210,29341,1167,cam0
2355468,08:07:48.961000,4,True,False,361,126,28439,1210,cam1
2355559,08:07:52.503000,4,True,False,237,210,29341,1206,cam0
2355599,08:07:54.262000,4,True,False,412,227,42573,1218,cam2
2355655,08:07:56.498000,4,True,False,241,210,29341,1134,cam0
2355704,08:07:58.656000,4,True,False,352,160,28446,1297,cam1
2355755,08:08:00.759000,4,True,False,413,228,42573,1218,cam2
2356007,08:08:11.454000,4,True,False,412,228,42604,1232,cam2
2356134,08:08:16.656000,4,True,False,354,160,28446,1267,cam1
2356144,08:08:16.998000,4,True,False,231,255,29524,1234,cam0
2356193,08:08:19.153000,4,True,False,353,160,28446,1253,cam1
2356218,08:08:20.158000,4,True,False,361,127,28439,1210,cam1
2356288,08:08:22.997000,4,True,False,230,253,29524,1219,cam0
2356387,08:08:27.454000,4,True,False,341,118,28439,1214,cam1
2356423,08:08:28.959000,4,True,False,341,117,28439,1236,cam1
2356465,08:08:30.756000,4,True,False,412,227,42605,1218,cam2
2356474,08:08:30.996000,4,True,False,239,212,29341,1206,cam0
2356499,08:08:32.158000,4,True,False,341,120,28439,1208,cam1
2356766,08:08:43.805000,4,True,False,231,210,29341,1314,cam0
2356799,08:08:45.452000,4,True,False,360,129,28439,1210,cam1
2356828,08:08:46.797000,4,True,False,233,252,29524,1204,cam0
2356886,08:08:49.657000,4,True,False,357,160,28446,1253,cam1
2356895,08:08:50.161000,4,True,False,358,131,28439,1211,cam1
2356923,08:08:51.501000,4,True,False,244,213,29341,1244,cam0
2357116,08:09:01.008000,4,True,False,226,209,29341,1279,cam0
2357127,08:09:01.478000,4,True,False,480,231,42607,1226,cam2
2357196,08:09:04.458000,4,True,False,411,227,42618,1218,cam2
2357226,08:09:05.661000,4,True,False,353,159,28446,1260,cam1
2357250,08:09:06.659000,4,True,False,360,130,28439,1210,cam1
2357255,08:09:06.801000,4,True,False,228,252,29524,1226,cam0
2357439,08:09:14.489000,4,True,False,354,160,28446,1260,cam1
2357474,08:09:15.958000,4,True,False,354,160,28446,1282,cam1
2357511,08:09:17.460000,4,True,False,354,159,28446,1267,cam1
2357676,08:09:24.304000,4,True,False,225,252,29524,1256,cam0
2357723,08:09:26.296000,4,True,False,224,252,29524,1248,cam0
2357778,08:09:28.502000,4,True,False,225,252,29524,1256,cam0
2357870,08:09:32.460000,4,True,False,357,130,28439,1210,cam1
2357958,08:09:35.995000,4,True,False,227,253,29524,1234,cam0
2357968,08:09:36.456000,4,True,False,358,131,28439,1211,cam1
2358039,08:09:39.463000,4,True,False,355,160,28446,1253,cam1
2358064,08:09:40.471000,4,True,False,477,229,42607,1227,cam2
2358083,08:09:41.259000,4,True,False,413,229,42618,1218,cam2
2358137,08:09:43.458000,4,True,False,358,131,28439,1211,cam1
2358183,08:09:45.305000,4,True,False,226,253,29524,1234,cam0
2358185,08:09:45.457000,4,True,False,358,131,28439,1211,cam1
2358281,08:09:49.154000,4,True,False,350,119,28439,1245,cam1
2358294,08:09:49.657000,4,True,False,355,159,28446,1253,cam1
2358357,08:09:52.460000,4,True,False,355,159,28446,1253,cam1
2358405,08:09:54.655000,4,True,False,356,160,28446,1253,cam1
2358433,08:09:55.964000,4,True,False,353,119,28439,1245,cam1
2358463,08:09:57.462000,4,True,False,353,119,28439,1245,cam1
2358655,08:10:06.954000,4,True,False,477,228,42607,1227,cam2
2358699,08:10:09.001000,4,True,False,230,254,29524,1196,cam0
2358748,08:10:11.497000,4,True,False,235,212,29341,1243,cam0
2358796,08:10:13.498000,4,True,False,230,254,29524,1196,cam0
2358971,08:10:20.957000,4,True,False,412,227,42652,1218,cam2
2359181,08:10:29.999000,4,True,False,243,210,29341,1127,cam0
2359248,08:10:33.455000,4,True,False,412,227,42652,1218,cam2
2359546,08:10:48.464000,4,True,False,355,159,28446,1253,cam1
2359675,08:10:55.763000,4,True,False,483,223,42660,1230,cam2
2359706,08:10:57.260000,4,True,False,401,233,42652,1288,cam2
2359740,08:10:58.960000,4,True,False,355,159,28446,1253,cam1
2359743,08:10:59.172000,4,True,False,355,159,28446,1253,cam1
2359792,08:11:01.498000,4,True,False,241,212,29341,1126,cam0
2359803,08:11:02.160000,4,True,False,358,129,28439,1210,cam1
2359805,08:11:02.276000,4,True,False,470,237,42662,1252,cam2
2359837,08:11:03.796000,4,True,False,240,212,29341,1126,cam0
2359862,08:11:05.011000,4,True,False,241,212,29341,1126,cam0
2359930,08:11:08.302000,4,True,False,240,212,29341,1126,cam0
2359979,08:11:11.457000,4,True,False,393,225,42652,1325,cam2
2360112,08:11:19.005000,4,True,False,241,212,29341,1167,cam0
2360138,08:11:20.661000,4,True,False,349,161,28446,1325,cam1
2360172,08:11:22.766000,4,True,False,396,224,42652,1291,cam2
2360260,08:11:28.155000,4,True,False,349,159,28446,1317,cam1
2360309,08:11:30.754000,4,True,False,396,228,42652,1310,cam2
2360334,08:11:31.999000,4,True,False,239,211,29341,1167,cam0
2360382,08:11:34.656000,4,True,False,346,142,28439,1131,cam1
2360411,08:11:36.158000,4,True,False,351,160,28446,1290,cam1
2360412,08:11:36.266000,4,True,False,404,232,42652,1252,cam2
2360425,08:11:36.957000,4,True,False,485,224,42680,1198,cam2
2360464,08:11:38.957000,4,True,False,411,228,42652,1232,cam2
2360535,08:11:43.008000,4,True,False,239,214,29341,1166,cam0
2360561,08:11:44.461000,4,True,False,351,161,28446,1290,cam1
2360585,08:11:45.762000,4,True,False,411,228,42652,1255,cam2
2360600,08:11:46.463000,4,True,False,360,127,28439,1210,cam1
2360601,08:11:46.501000,4,True,False,239,214,29341,1150,cam0
2360605,08:11:46.760000,4,True,False,410,228,42652,1254,cam2
2360633,08:11:48.456000,4,True,False,411,228,42652,1255,cam2
2360645,08:11:49.159000,4,True,False,359,127,28439,1210,cam1
2360911,08:12:02.654000,4,True,False,348,119,28439,1245,cam1
2360950,08:12:04.659000,4,True,False,352,161,28446,1290,cam1
2360952,08:12:04.762000,4,True,False,483,223,42694,1229,cam2
2360987,08:12:06.461000,4,True,False,483,223,42694,1222,cam2
2360995,08:12:06.956000,4,True,False,355,136,28439,1211,cam1
2361014,08:12:07.757000,4,True,False,409,225,42652,1241,cam2
2361051,08:12:09.655000,4,True,False,356,136,28439,1212,cam1
2361076,08:12:10.961000,4,True,False,410,225,42652,1256,cam2
2361081,08:12:11.161000,4,True,False,351,161,28446,1290,cam1
2361147,08:12:14.768000,4,True,False,410,222,42652,1257,cam2
2361187,08:12:17.162000,4,True,False,356,136,28439,1211,cam1
2361228,08:12:19.261000,4,True,False,411,227,42652,1240,cam2
2361337,08:12:24.500000,4,True,False,232,208,29341,1243,cam0
2361400,08:12:27.659000,4,True,False,353,130,28439,1239,cam1
2361420,08:12:28.660000,4,True,False,354,131,28439,1217,cam1
2361451,08:12:30.160000,4,True,False,351,161,28446,1290,cam1
2361461,08:12:30.657000,4,True,False,351,161,28446,1290,cam1
2361526,08:12:33.961000,4,True,False,350,160,28446,1290,cam1
2361530,08:12:34.161000,4,True,False,350,160,28446,1290,cam1
2361541,08:12:34.758000,4,True,False,405,230,42652,1260,cam2
2361645,08:12:39.967000,4,True,False,411,226,42652,1218,cam2
2361663,08:12:40.959000,4,True,False,411,226,42652,1226,cam2
2361682,08:12:41.954000,4,True,False,412,225,42652,1219,cam2
2361703,08:12:42.959000,4,True,False,366,111,28439,1214,cam1
2361717,08:12:43.661000,4,True,False,367,106,28439,1430,cam1
2361745,08:12:45.263000,4,True,False,411,227,42652,1225,cam2
2361753,08:12:45.761000,4,True,False,411,227,42652,1218,cam2
2361803,08:12:48.799000,4,True,False,228,209,29341,1286,cam0
2361945,08:12:58.803000,4,True,False,222,207,29341,1306,cam0
2362031,08:13:05.309000,4,True,False,235,224,29341,1268,cam0
2362097,08:13:08.961000,4,True,False,350,161,28446,1290,cam1
2362136,08:13:11.262000,4,True,False,485,218,42714,1223,cam2
2362230,08:13:15.764000,4,True,False,411,227,42652,1218,cam2
2362472,08:13:28.455000,4,True,False,351,161,28446,1245,cam1
2362530,08:13:31.158000,4,True,False,425,204,28507,1605,cam1
2362579,08:13:33.460000,4,True,False,426,199,28507,1642,cam1
2362653,08:13:37.256000,4,True,False,479,224,42735,1228,cam2
2362719,08:13:40.460000,4,True,False,350,161,28446,1267,cam1
2362755,08:13:42.007000,4,True,False,246,97,29640,1339,cam0
2362771,08:13:42.762000,4,True,False,411,227,42652,1218,cam2
2362806,08:13:44.302000,4,True,False,235,208,29598,1174,cam0
2362857,08:13:46.503000,4,True,False,249,279,29643,820,cam0
2363076,08:13:55.009000,4,True,False,235,208,29598,1167,cam0
2363182,08:13:59.958000,4,True,False,478,220,42740,1222,cam2
2363239,08:14:03.003000,4,True,False,236,207,29598,1167,cam0
2363313,08:14:07.758000,4,True,False,412,227,42652,1218,cam2
2363358,08:14:10.464000,4,True,False,411,227,42652,1218,cam2
2363454,08:14:15.961000,4,True,False,478,223,42740,1229,cam2
2363601,08:14:24.501000,4,True,False,234,200,29598,1176,cam0
2363644,08:14:27.477000,4,True,False,411,227,42652,1240,cam2
2363661,08:14:28.299000,4,True,False,232,202,29598,1207,cam0
2363790,08:14:34.459000,4,True,False,485,223,42751,1230,cam2
2363865,08:14:37.474000,4,True,False,484,222,42751,1230,cam2
2363914,08:14:39.501000,4,True,False,233,202,29598,1207,cam0
2363937,08:14:40.473000,4,True,False,484,223,42751,1230,cam2
2363960,08:14:41.459000,4,True,False,412,227,42652,1218,cam2
2363963,08:14:41.504000,4,True,False,234,203,29598,1191,cam0
2363966,08:14:41.767000,4,True,False,484,222,42751,1230,cam2
2364144,08:14:49.155000,4,True,False,419,202,28551,1647,cam1
2364145,08:14:49.155000,4,True,False,334,161,28446,1222,cam1
2364165,08:14:49.962000,4,True,False,412,226,42652,1240,cam2
2364186,08:14:50.955000,4,True,False,484,223,42751,1230,cam2
2364326,08:14:56.504000,4,True,False,239,209,29598,1206,cam0
2364406,08:14:59.959000,4,True,False,423,206,28551,1621,cam1
2364441,08:15:01.461000,4,True,False,334,160,28446,1266,cam1
2364471,08:15:02.659000,4,True,False,422,208,28551,1611,cam1
2364514,08:15:04.460000,4,True,False,420,197,28551,1646,cam1
2364552,08:15:05.958000,4,True,False,335,158,28446,1281,cam1
2364680,08:15:11.306000,4,True,False,239,208,29598,1207,cam0
2364715,08:15:12.761000,4,True,False,486,222,42751,1191,cam2
2364717,08:15:12.801000,4,True,False,223,246,29670,1235,cam0
2364734,08:15:13.504000,4,True,False,238,208,29598,1191,cam0
2364736,08:15:13.660000,4,True,False,333,158,28446,1251,cam1
2364830,08:15:17.496000,4,True,False,486,221,42751,1215,cam2
2364836,08:15:17.761000,4,True,False,411,227,42652,1218,cam2
2364851,08:15:18.254000,4,True,False,411,227,42652,1218,cam2
2364917,08:15:20.501000,4,True,False,237,208,29598,1206,cam0
2364922,08:15:20.754000,4,True,False,483,223,42751,1230,cam2
2365075,08:15:25.953000,4,True,False,400,187,28562,1062,cam1
2365215,08:15:30.653000,4,True,False,334,154,28446,1078,cam1
2365270,08:15:32.501000,4,True,False,241,209,29598,1126,cam0
2365319,08:15:34.456000,4,True,False,435,163,28588,1591,cam1
2365345,08:15:35.459000,4,True,False,399,187,28580,1071,cam1
2365486,08:15:40.960000,4,True,False,418,200,28588,1619,cam1
2365504,08:15:41.759000,4,True,False,397,224,42652,1312,cam2
2365655,08:15:48.159000,4,True,False,334,157,28446,1182,cam1
2365760,08:15:51.495000,4,True,False,228,249,29670,1197,cam0
2365763,08:15:51.675000,4,True,False,347,290,28613,1201,cam1
2365831,08:15:53.963000,4,True,False,470,223,42767,1235,cam2
2365842,08:15:54.176000,4,True,False,347,290,28615,1201,cam1
2365885,08:15:55.479000,4,True,False,400,182,28620,1089,cam1
2365909,08:15:56.303000,4,True,False,228,250,29670,1197,cam0
2366028,08:16:00.177000,4,True,False,397,184,28620,1098,cam1
2366040,08:16:00.674000,4,True,False,422,166,28588,1467,cam1
2366052,08:16:01.005000,4,True,False,230,252,29670,1227,cam0
2366060,08:16:01.458000,4,True,False,413,229,42652,1218,cam2
2366072,08:16:01.798000,4,True,False,230,253,29670,1219,cam0
2366074,08:16:01.959000,4,True,False,413,229,42652,1218,cam2
2366360,08:16:12.171000,4,True,False,334,160,28446,1237,cam1
2366612,08:16:20.258000,4,True,False,484,226,42790,1220,cam2
2366654,08:16:21.501000,4,True,False,229,255,29670,1226,cam0
2366703,08:16:23,4,True,False,236,207,29598,1174,cam0
2366751,08:16:24.499000,4,True,False,237,210,29598,1206,cam0
2366800,08:16:25.997000,4,True,False,230,254,29670,1218,cam0
